0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.494490385055542,0.7080708742141724,2.878070404221944e-07,0.5241233110427856,0.677798867225647,-0.032303761690855026,0.546673595905304,0.6308797001838684,-0.047820378094911575,0.5656450986862183,0.5806376338005066,-0.06003088504076004,0.5900967717170715,0.5471339821815491,-0.07121150940656662,0.5350796580314636,0.5192044377326965,-0.02111489325761795,0.5430958271026611,0.44635677337646484,-0.03307276591658592,0.5429462790489197,0.3969758152961731,-0.04427485913038254,0.5418859720230103,0.3548988103866577,-0.05323882773518562,0.5129045844078064,0.5112234354019165,-0.014591016806662083,0.5155171751976013,0.4320686161518097,-0.02448609285056591,0.5131248831748962,0.3799384832382202,-0.03451388701796532,0.5108570456504822,0.333016037940979,-0.04219226539134979,0.49213871359825134,0.5212998390197754,-0.011873295530676842,0.48773059248924255,0.44915658235549927,-0.023366205394268036,0.4828864336013794,0.4033144414424896,-0.032968670129776,0.4799390435218811,0.36348477005958557,-0.039645060896873474,0.4713520407676697,0.5460416078567505,-0.012394968420267105,0.45403701066970825,0.4953097105026245,-0.025062931701540947,0.4425199031829834,0.4601954221725464,-0.03269055858254433,0.43414631485939026,0.42594805359840393,-0.0374964103102684,OPEN
0.4942375123500824,0.707082986831665,3.094903888722911e-07,0.5237847566604614,0.6768609285354614,-0.03334441035985947,0.5468615889549255,0.6310290694236755,-0.04954708740115166,0.5661742687225342,0.5807642340660095,-0.062303122133016586,0.5906953811645508,0.5464301705360413,-0.07404569536447525,0.5347445011138916,0.518385112285614,-0.02179926261305809,0.5430039167404175,0.44589120149612427,-0.0336286835372448,0.5432511568069458,0.39556634426116943,-0.044786129146814346,0.5425389409065247,0.3533399701118469,-0.05376310274004936,0.5129474997520447,0.5106724500656128,-0.014698409475386143,0.515906035900116,0.43255001306533813,-0.02435695193707943,0.5126247406005859,0.3802025318145752,-0.034390296787023544,0.5093866586685181,0.33331185579299927,-0.04216962680220604,0.4923968017101288,0.5207135677337646,-0.011453256011009216,0.4875296950340271,0.4486039876937866,-0.0225303266197443,0.4819769859313965,0.4029293954372406,-0.032082270830869675,0.4784447252750397,0.3638076186180115,-0.038909733295440674,0.47156983613967896,0.545336127281189,-0.011541450396180153,0.4536924362182617,0.4958765506744385,-0.023846857249736786,0.44202327728271484,0.46103331446647644,-0.03149726241827011,0.4337378740310669,0.4273812472820282,-0.03645046055316925,OPEN
0.5256180167198181,0.7234166264533997,2.485319043898926e-07,0.5610695481300354,0.6770127415657043,-0.016650153324007988,0.5823630094528198,0.6084240674972534,-0.024285385385155678,0.6006438136100769,0.5548803806304932,-0.03147197142243385,0.6210556626319885,0.5207231640815735,-0.03883762285113335,0.542087733745575,0.5169051289558411,-0.012753351591527462,0.5448929071426392,0.44186607003211975,-0.02429097890853882,0.545142412185669,0.3957021236419678,-0.03492440655827522,0.5444088578224182,0.35447049140930176,-0.04347821697592735,0.5150402784347534,0.5190175771713257,-0.014657768420875072,0.5083332061767578,0.4379626512527466,-0.025323905050754547,0.5038712024688721,0.38678961992263794,-0.035576533526182175,0.4993751049041748,0.34268438816070557,-0.04337703064084053,0.49165642261505127,0.5396052002906799,-0.0189663153141737,0.47814661264419556,0.46478787064552307,-0.030965743586421013,0.47107502818107605,0.4183626174926758,-0.04038935527205467,0.4663986265659332,0.3757350444793701,-0.046875033527612686,0.4715748429298401,0.5758981108665466,-0.02496952749788761,0.45076677203178406,0.5244646668434143,-0.037606507539749146,0.43858495354652405,0.49085092544555664,-0.04400260001420975,0.42975109815597534,0.4557124972343445,-0.04792308807373047,OPEN
0.44340601563453674,0.5334081649780273,3.308509235466772e-07,0.4929577708244324,0.4790138006210327,-0.02314712293446064,0.524925172328949,0.39302754402160645,-0.03262709826231003,0.5479411482810974,0.3160935640335083,-0.04062048718333244,0.570298969745636,0.2602121829986572,-0.04896041378378868,0.47966089844703674,0.28718748688697815,-0.019533295184373856,0.48906588554382324,0.18858803808689117,-0.03494903817772865,0.4924774169921875,0.12541164457798004,-0.048641983419656754,0.4925999641418457,0.06916801631450653,-0.05950635299086571,0.44419094920158386,0.28191012144088745,-0.021068474277853966,0.4417431950569153,0.17240987718105316,-0.03633231297135353,0.4386800229549408,0.10189136862754822,-0.0513363778591156,0.4342401921749115,0.04133380949497223,-0.06279125809669495,0.41137489676475525,0.3000985383987427,-0.02559914067387581,0.4018152058124542,0.1968180537223816,-0.0432390421628952,0.3969249725341797,0.1292835772037506,-0.05816202238202095,0.39287254214286804,0.07280585169792175,-0.06828342378139496,0.3809438645839691,0.3371843099594116,-0.0320541076362133,0.35584789514541626,0.259021520614624,-0.05070629343390465,0.3395876884460449,0.2049339860677719,-0.06143283471465111,0.3263746500015259,0.15266582369804382,-0.06822431832551956,OPEN
0.43104058504104614,0.5386120080947876,3.4392292036500294e-07,0.4782370924949646,0.48420125246047974,-0.023532912135124207,0.5090634226799011,0.39591169357299805,-0.033089425414800644,0.5323278903961182,0.31749141216278076,-0.040953777730464935,0.554530918598175,0.260560005903244,-0.04900136590003967,0.46430686116218567,0.2878892719745636,-0.019078293815255165,0.4731168746948242,0.18845564126968384,-0.03399910032749176,0.4760434329509735,0.12368078529834747,-0.047306470572948456,0.47568923234939575,0.066941037774086,-0.05784476920962334,0.42946454882621765,0.2830239236354828,-0.02023186907172203,0.4269830584526062,0.17386984825134277,-0.034535039216279984,0.42243635654449463,0.10337886214256287,-0.04869503527879715,0.4165545701980591,0.04328899085521698,-0.05949992686510086,0.3967784643173218,0.3011174499988556,-0.024519216269254684,0.38662925362586975,0.19728070497512817,-0.04114403575658798,0.3805084228515625,0.12868927419185638,-0.05543624609708786,0.3753007650375366,0.07123848795890808,-0.06524065136909485,0.36585870385169983,0.33894971013069153,-0.030841868370771408,0.34024372696876526,0.26170092821121216,-0.048479579389095306,0.32362982630729675,0.20740899443626404,-0.05871406942605972,0.31016433238983154,0.15394103527069092,-0.06526446342468262,OPEN
0.41479721665382385,0.5428464412689209,3.226859917049296e-07,0.46339938044548035,0.48798105120658875,-0.022856729105114937,0.4934942126274109,0.3966826796531677,-0.03103761561214924,0.5149955749511719,0.31618866324424744,-0.03744194656610489,0.5370179414749146,0.2601807713508606,-0.044123463332653046,0.4468022584915161,0.29016146063804626,-0.017874589189887047,0.45385465025901794,0.1905439794063568,-0.03152485936880112,0.45572909712791443,0.12653428316116333,-0.0442228764295578,0.45437783002853394,0.06961050629615784,-0.054672349244356155,0.4117330014705658,0.287124902009964,-0.019015444442629814,0.40787556767463684,0.17814086377620697,-0.03269197791814804,0.4032965898513794,0.10629668831825256,-0.04707012325525284,0.3971562385559082,0.045703694224357605,-0.05816483497619629,0.37960192561149597,0.30724644660949707,-0.02313448302447796,0.36723870038986206,0.2042536735534668,-0.03975827991962433,0.36020612716674805,0.13616666197776794,-0.05466605722904205,0.35410478711128235,0.0794873982667923,-0.06479892134666443,0.34968745708465576,0.3466285467147827,-0.029151946306228638,0.321276992559433,0.2690553069114685,-0.04750737175345421,0.30329251289367676,0.216014564037323,-0.05844224616885185,0.2887948155403137,0.164001926779747,-0.06535743921995163,OPEN
0.4003071188926697,0.5426468849182129,3.298580679711449e-07,0.4480960965156555,0.485196977853775,-0.022851431742310524,0.4783516526222229,0.39463722705841064,-0.031509723514318466,0.49924370646476746,0.3155059218406677,-0.03843867406249046,0.5212286114692688,0.25847411155700684,-0.04558592289686203,0.4312818646430969,0.28915488719940186,-0.017604071646928787,0.4368748068809509,0.18823981285095215,-0.031233083456754684,0.4379986524581909,0.12408815324306488,-0.04399854689836502,0.43604734539985657,0.06693637371063232,-0.0545179657638073,0.39649447798728943,0.28702312707901,-0.01897440478205681,0.39179664850234985,0.1778259426355362,-0.032574381679296494,0.3862077593803406,0.10597710311412811,-0.04720872640609741,0.3790949285030365,0.04517205059528351,-0.05849973484873772,0.3646310269832611,0.30781638622283936,-0.023302044719457626,0.3514478802680969,0.20531615614891052,-0.039682537317276,0.34382784366607666,0.13680356740951538,-0.05468101054430008,0.33725500106811523,0.07961571216583252,-0.06497509032487869,0.33495938777923584,0.3479568362236023,-0.029531866312026978,0.3054320216178894,0.27293020486831665,-0.047743286937475204,0.2866225838661194,0.22110670804977417,-0.05859421566128731,0.2712147533893585,0.17007628083229065,-0.06543081253767014,OPEN
0.3771965801715851,0.5520055294036865,3.061242068724823e-07,0.4253779649734497,0.4932984709739685,-0.024067597463726997,0.45482784509658813,0.4025724530220032,-0.034221015870571136,0.4752246141433716,0.32130104303359985,-0.04266113042831421,0.4973098039627075,0.2622532844543457,-0.05144637078046799,0.4079633355140686,0.2992134690284729,-0.022059151902794838,0.4137246906757355,0.19792577624320984,-0.03814256936311722,0.4143088459968567,0.1334795206785202,-0.05207020416855812,0.4120631814002991,0.07592359185218811,-0.06317884474992752,0.3724190592765808,0.29653307795524597,-0.023372139781713486,0.36714446544647217,0.18594881892204285,-0.039014145731925964,0.36064183712005615,0.11410640180110931,-0.054039910435676575,0.3529728949069977,0.05300089716911316,-0.06557448208332062,0.34023550152778625,0.3174964189529419,-0.027639217674732208,0.3259793221950531,0.2132091522216797,-0.045575715601444244,0.3168172240257263,0.14495901763439178,-0.06062912568449974,0.3094804286956787,0.08762510120868683,-0.07095469534397125,0.31089985370635986,0.3582363724708557,-0.03388131782412529,0.28056600689888,0.28353458642959595,-0.053205642849206924,0.2608397901058197,0.23228859901428223,-0.0643043965101242,0.24461297690868378,0.1819620132446289,-0.07131164520978928,OPEN
0.360898494720459,0.5576461553573608,2.9841388027307403e-07,0.4091029167175293,0.49658799171447754,-0.021857380867004395,0.4371616244316101,0.4054695665836334,-0.03047201782464981,0.45571935176849365,0.3238334059715271,-0.03765580430626869,0.4768013656139374,0.2662956714630127,-0.04531291872262955,0.3897169232368469,0.30157461762428284,-0.019042659550905228,0.39298632740974426,0.19868168234825134,-0.033430978655815125,0.3924778401851654,0.13363635540008545,-0.04628639668226242,0.3891430199146271,0.07571764290332794,-0.056835152208805084,0.3544478416442871,0.3006250858306885,-0.02107994444668293,0.3473978340625763,0.19023947417736053,-0.03521408140659332,0.33978569507598877,0.11935311555862427,-0.0493440106511116,0.33112823963165283,0.05859646201133728,-0.06022965908050537,0.322622150182724,0.3230312466621399,-0.025931132957339287,0.3064638674259186,0.21905843913555145,-0.042814020067453384,0.2965955138206482,0.15178339183330536,-0.05714324489235878,0.28861913084983826,0.09519906342029572,-0.06689238548278809,0.29322323203086853,0.3652576208114624,-0.032578859478235245,0.2604198455810547,0.2895298898220062,-0.05112289637327194,0.24021846055984497,0.23897305130958557,-0.061618734151124954,0.22430336475372314,0.18855780363082886,-0.06810138374567032,OPEN
0.34189191460609436,0.5599735975265503,2.948243889022706e-07,0.3879496157169342,0.49585285782814026,-0.023503579199314117,0.4154341220855713,0.4045817255973816,-0.03401372581720352,0.4328049421310425,0.322573184967041,-0.04294408857822418,0.4550347924232483,0.26421549916267395,-0.05225558578968048,0.36981654167175293,0.30328434705734253,-0.022362029179930687,0.37313008308410645,0.19971519708633423,-0.03872348740696907,0.37168213725090027,0.1339074820280075,-0.05280749872326851,0.3676797151565552,0.07491905987262726,-0.06395521014928818,0.3339823782444,0.30308985710144043,-0.02403084933757782,0.32585978507995605,0.1892310082912445,-0.03954419121146202,0.31715425848960876,0.11652471125125885,-0.05422740429639816,0.30800169706344604,0.055050045251846313,-0.06551972776651382,0.30180227756500244,0.3253243565559387,-0.02854202128946781,0.28480449318885803,0.2210814207792282,-0.04608535394072533,0.2733164131641388,0.15334028005599976,-0.06064813956618309,0.26468929648399353,0.09735623002052307,-0.07068545371294022,0.2724311053752899,0.3666105270385742,-0.035060957074165344,0.2395813763141632,0.2931858003139496,-0.05367264896631241,0.21815747022628784,0.24407146871089935,-0.06406638771295547,0.20070748031139374,0.19560310244560242,-0.07064016908407211,OPEN
